timestamp_us,lat_synth,lon_synth,alt_synth,vehicle_heading_deg,ground_track_deg,roll_deg,pitch_deg,yaw_deg,v_north_mps,v_east_mps,v_down_mps,speed_mps
1134125659,43.47765845869889,-80.54527457031806,342.1481469651506,1.8299886,208.56293,1.2331372,2.1004837,1.8299886,-3.9471876047215493,2.1487645464613614,0.23946610362032938,4.4941605515375995
1134250568,43.477653894908066,-80.54527088342144,342.1261431341817,1.9353136,210.86177,1.313067,2.1297593,1.9353136,-4.094444458582223,2.446764818134316,0.1858467320314895,4.769814828656823
1134568737,43.47764994636904,-80.54526774408725,342.12242273097394,1.9925177,209.98198,1.3382099,2.16544,1.9925177,-4.395513642418327,2.5359075738464862,0.037204032077071264,5.07458051505517
1134715945,43.47764539126992,-80.54526451745744,342.12499276769654,2.0468621,207.20375,1.3506557,2.1891534,2.0468621,-5.0707363446776395,2.606423700936374,-0.025700367226091883,5.701386812525319
1134838617,43.477639346794604,-80.54526055121359,342.1327458970764,2.152142,204.8764,1.3690286,2.2517195,2.152142,-5.585756112160929,2.5900256259561445,-0.0885025964228627,6.157020715220366
1135064639,43.47763416973698,-80.54525756007622,342.11373743053974,2.2002695,202.746,1.340208,2.266296,2.2002695,-5.763100547634517,2.41619638378076,0.1900846653669315,6.249106567113453
1135274164,43.47762894036147,-80.54525470264711,342.08382518676547,2.2532458,201.62856,1.3169724,2.2809927,2.2532458,-5.821340822199672,2.3081888451656885,0.29912243774292824,6.262247576801452
1135424178,43.47762323573337,-80.54525186165196,342.0812654729031,2.307687,199.86891,1.3089995,2.3149855,2.307687,-6.350392000922516,2.2949137360336898,0.025597138623055016,6.752340899363477
1135561311,43.47761491411346,-80.54524785080453,342.08068460684603,2.4089935,198.6631,1.3154978,2.3605678,2.4089935,-6.887498429550145,2.3263469047562224,-0.02771755316536876,7.26976784624685
1135737840,43.477603065117805,-80.5452427735856,342.09978886264366,2.512734,196.74165,1.2945461,2.4041076,2.512734,-7.6439568998985274,2.2993551710567752,-0.09802881532209932,7.982299874733587
1135888990,43.47759589536592,-80.54524000897693,342.1047109408782,2.552134,195.63177,1.2886345,2.4280775,2.552134,-7.981367791169748,2.2332098755303145,-0.04922078234514464,8.287910361851653
1136049557,43.47758435069852,-80.5452357437814,342.1300726876108,2.5913236,194.58617,1.260846,2.4165716,2.5913236,-7.980826806956564,2.076791973128205,-0.14121177373915,8.246615149398343
1136199291,43.47757729935973,-80.5452330286025,342.147864655352,2.582783,195.61116,1.278933,2.390016,2.582783,-7.849550343428906,2.1932812463351152,-0.17791967741243855,8.150210010763535
1136419391,43.47757045558089,-80.54523040892272,342.15361141861433,2.5760162,195.52335,1.2897868,2.3582335,2.5760162,-7.618494600432894,2.116138457292077,-0.05746763262326293,7.906927465662983
1136639562,43.47755945605822,-80.54522617003504,342.11969433585966,2.5537086,195.87329,1.2962346,2.2807994,2.5537086,-7.545354606062942,2.145549495602312,0.25109676011013093,7.84447313522805
1136761847,43.47755272430189,-80.54522322807419,342.06682743673224,2.543335,197.59515,1.3246771,2.2659183,2.543335,-7.493791145951342,2.3764723256963975,0.5286689912742442,7.861585492376177
1136862222,43.477546000879975,-80.54522033920749,342.0153242055664,2.5139167,197.25072,1.2916625,2.2617328,2.5139167,-7.488532656524924,2.3253531310054543,0.4844402954560229,7.841261922147296
1137126055,43.47753357281673,-80.54521495086412,341.95499602237896,2.4648757,197.41191,1.267033,2.2221487,2.4648757,-7.249717022087921,2.273577866941527,0.31544267308316065,7.597865043378814
1137503948,43.47752083010412,-80.54520948673984,341.8614247828948,2.4200442,197.55017,1.1817194,2.138839,2.4200442,-7.06750901941354,2.2351825546215043,0.4566051503745291,7.412538350118403
1137626634,43.47751473950279,-80.54520691112076,341.8366081951119,2.3948545,197.0593,1.1699562,2.1211698,2.3948545,-6.780057408722432,2.0805468754739618,0.24816587782893162,7.0920979806131
