timestamp_us,lat_synth,lon_synth,v_north_mps,v_east_mps,gps_heading_deg
1137670495,43.47747,-80.5455275,0.0,0.0,176
1137974776,43.4774545,-80.54552683333333,0.0,0.0,179
1138072658,43.4774495,-80.545527,0.0,0.0,180
1138672947,43.4774205,-80.545529,0.0,0.0,185
1139671572,43.47737633333333,-80.54553916666667,0.0,0.0,194
1139972592,43.477364,-80.54554416666667,0.0,0.0,197
1140372492,43.477348166666665,-80.545553,0.0,0.0,203
1140672392,43.477337,-80.54556133333334,0.0,0.0,210
1140974275,43.477326,-80.54557133333333,0.0,0.0,214
1141070881,43.47732216666667,-80.545575,0.0,0.0,215
1141373594,43.477311,-80.54558733333333,0.0,0.0,220
1141673192,43.4772995,-80.5456015,0.0,0.0,224
1141973799,43.4772885,-80.5456175,0.0,0.0,227
1142070514,43.477284833333336,-80.54562316666667,0.0,0.0,228
1142370937,43.477274,-80.545641,0.0,0.0,231
1143069109,43.477250166666664,-80.545686,0.0,0.0,235
1143670896,43.47723116666667,-80.54572616666667,0.0,0.0,238
1143972983,43.47722233333333,-80.5457465,0.0,0.0,240
1144371794,43.477211833333335,-80.545774,0.0,0.0,243
1144673825,43.477204666666665,-80.54579433333333,0.0,0.0,244
1144973610,43.477198,-80.54581466666667,0.0,0.0,245
1145970506,43.47717816666667,-80.5458805,0.0,0.0,248
1146371935,43.47717133333333,-80.54590566666667,0.0,0.0,249
1146670708,43.4771665,-80.5459245,0.0,0.0,250
1146974044,43.477162166666666,-80.54594266666666,0.0,0.0,251
1147372619,43.47715733333333,-80.5459665,0.0,0.0,254
1147574124,43.477155333333336,-80.54597816666667,0.0,0.0,256
1147672129,43.4771545,-80.54598366666667,0.0,0.0,257
1148577893,43.4771495,-80.54603266666666,0.0,0.0,265
1149574787,43.47715133333333,-80.5460825,0.0,0.0,277
1149970531,43.477154,-80.54610116666667,0.0,0.0,281
1150178067,43.477155833333335,-80.54611033333333,0.0,0.0,284
1150573788,43.4771605,-80.54612816666666,0.0,0.0,290
1152872054,43.4772195,-80.546217,0.0,0.0,327
1153297444,43.477234333333335,-80.54622983333333,0.0,0.0,329
1153573145,43.47724633333333,-80.54623933333333,0.0,0.0,329
1153872343,43.47725883333333,-80.546249,0.0,0.0,330
1154296976,43.47727616666667,-80.54626266666666,0.0,0.0,330
1154479156,43.477285333333334,-80.54626983333333,0.0,0.0,330
1154572440,43.47728983333333,-80.5462735,0.0,0.0,330
1154876003,43.47730416666667,-80.54628466666666,0.0,0.0,330
1155174829,43.477318833333335,-80.54629616666666,0.0,0.0,330
1155299767,43.47732383333334,-80.54630016666667,0.0,0.0,330
1155874863,43.477355333333335,-80.54632433333333,0.0,0.0,330
1156174819,43.4773715,-80.54633666666666,0.0,0.0,331
1156575754,43.477393666666664,-80.5463535,0.0,0.0,331
1157174291,43.477427666666664,-80.54637866666667,0.0,0.0,332
1157572326,43.477450833333336,-80.54639516666667,0.0,0.0,333
1157779202,43.4774625,-80.5464035,0.0,0.0,332
1158174862,43.477486,-80.54642,0.0,0.0,332
1158571503,43.47750933333333,-80.5464365,0.0,0.0,332
1158871810,43.477526833333336,-80.54644883333333,0.0,0.0,332
1159172730,43.47754416666667,-80.546461,0.0,0.0,333
1159294703,43.47755,-80.546465,0.0,0.0,332
1159874009,43.47758433333333,-80.546489,0.0,0.0,332
1160294958,43.477606333333334,-80.54650433333333,0.0,0.0,332
1160572632,43.477622333333336,-80.5465155,0.0,0.0,333
1160871735,43.47763783333333,-80.54652616666667,0.0,0.0,333
1161172394,43.477652666666664,-80.5465365,0.0,0.0,333
1161473346,43.477667,-80.54654633333334,0.0,0.0,333
1161569985,43.477671666666666,-80.54654966666666,0.0,0.0,333
1162772567,43.4777225,-80.54658366666666,0.0,0.0,334
1162875353,43.47772616666666,-80.54658616666667,0.0,0.0,333
1163473065,43.47774666666667,-80.54659966666667,0.0,0.0,334
1163570516,43.47774966666667,-80.54660166666666,0.0,0.0,334
1163874373,43.477758666666666,-80.54660766666667,0.0,0.0,334
1164078742,43.4777645,-80.54661166666666,0.0,0.0,333
1164171993,43.47776733333333,-80.5466135,0.0,0.0,333
1164473345,43.477775333333334,-80.54661966666667,0.0,0.0,330
1164873561,43.477785,-80.54662816666666,0.0,0.0,326
1165291397,43.4777935,-80.54663766666667,0.0,0.0,319
1165873733,43.477804666666664,-80.54665433333334,0.0,0.0,309
1166171661,43.47780933333333,-80.546664,0.0,0.0,303
1166296329,43.477810833333336,-80.5466675,0.0,0.0,301
1166871755,43.47781916666667,-80.5466915,0.0,0.0,293
1167171567,43.477822333333336,-80.54670533333334,0.0,0.0,286
1167473223,43.47782483333334,-80.5467205,0.0,0.0,281
1167571031,43.4778255,-80.54672583333334,0.0,0.0,279
1167773588,43.47782616666667,-80.5467365,0.0,0.0,274
1168171726,43.47782566666667,-80.5467585,0.0,0.0,265
1168297327,43.47782516666667,-80.546764,0.0,0.0,263
1168773694,43.477821166666665,-80.54679366666667,0.0,0.0,257
1168873317,43.47782,-80.5468,0.0,0.0,255
1169292859,43.477814,-80.54682616666666,0.0,0.0,251
1169375589,43.47781233333333,-80.546833,0.0,0.0,250
1169474129,43.4778105,-80.54684,0.0,0.0,249
1169774735,43.477804166666665,-80.54686183333334,0.0,0.0,247
1169870510,43.47780183333333,-80.54686933333333,0.0,0.0,246
1170171102,43.477794333333335,-80.54689266666666,0.0,0.0,245
1170292476,43.47779166666667,-80.54690066666667,0.0,0.0,244
1170469839,43.477785833333336,-80.546917,0.0,0.0,243
1170772634,43.477776666666664,-80.54694233333333,0.0,0.0,243
1170873977,43.4777735,-80.54695116666667,0.0,0.0,243
1171171317,43.47776366666667,-80.54697816666666,0.0,0.0,243
1171293462,43.477760333333336,-80.5469875,0.0,0.0,243
1171473201,43.4777535,-80.54700633333333,0.0,0.0,243
1171870963,43.4777395,-80.5470455,0.0,0.0,243
1172169680,43.477728666666664,-80.5470755,0.0,0.0,243
1172372322,43.4777215,-80.54709566666666,0.0,0.0,243
1173468733,43.4776815,-80.54720916666666,0.0,0.0,244
1173567778,43.47767783333333,-80.5472195,0.0,0.0,244
1174167890,43.47765583333333,-80.54728166666666,0.0,0.0,243
1174467369,43.477644833333336,-80.5473125,0.0,0.0,243
1174867808,43.477630166666664,-80.54735333333333,0.0,0.0,243
1175291343,43.4776155,-80.547394,0.0,0.0,243
1175471062,43.47760816666667,-80.547414,0.0,0.0,243
1175569389,43.477604666666664,-80.547424,0.0,0.0,243
1175772337,43.4775975,-80.54744366666667,0.0,0.0,243
1175868528,43.477594,-80.5474535,0.0,0.0,243
1176169783,43.477583333333335,-80.54748266666667,0.0,0.0,243
1176290434,43.47757983333333,-80.54749233333334,0.0,0.0,243
1176470223,43.477573,-80.54751133333333,0.0,0.0,243
1177467730,43.47754033333333,-80.54760233333333,0.0,0.0,244
1177769507,43.4775315,-80.547628,0.0,0.0,244
1177869405,43.4775285,-80.54763633333333,0.0,0.0,244
1178073166,43.477523,-80.54765283333333,0.0,0.0,245
1178170505,43.477520166666665,-80.54766083333334,0.0,0.0,244
1178469977,43.47751233333334,-80.54768433333334,0.0,0.0,244
1178674404,43.4775075,-80.54769966666667,0.0,0.0,246
1179072565,43.47749816666666,-80.54772933333334,0.0,0.0,246
1179169638,43.477496,-80.5477365,0.0,0.0,246
1179289834,43.477493833333334,-80.54774383333333,0.0,0.0,247
1179470188,43.4774895,-80.54775833333333,0.0,0.0,247
1179771410,43.4774835,-80.54777966666667,0.0,0.0,249
1180170869,43.47747616666667,-80.54780766666667,0.0,0.0,250
1180292403,43.477474666666666,-80.54781483333333,0.0,0.0,252
1180770423,43.47746733333334,-80.54785,0.0,0.0,254
1181070383,43.47746383333333,-80.547871,0.0,0.0,257
1181170636,43.477462833333334,-80.547878,0.0,0.0,257
1181288607,43.47746183333334,-80.54788516666666,0.0,0.0,258
1181467411,43.47746016666667,-80.5478995,0.0,0.0,260
1181770237,43.47745833333333,-80.547921,0.0,0.0,263
1182169780,43.47745716666667,-80.54795,0.0,0.0,267
1182769767,43.4774595,-80.54799433333334,0.0,0.0,275
1182870536,43.47746033333333,-80.54800166666666,0.0,0.0,277
1183072459,43.47746216666667,-80.54801633333334,0.0,0.0,280
1183473088,43.47746816666667,-80.54804533333333,0.0,0.0,288
1184070579,43.477482,-80.54808783333333,0.0,0.0,297
1184378638,43.47749133333333,-80.54810833333333,0.0,0.0,303
1184470661,43.477494666666665,-80.548115,0.0,0.0,303
1185374515,43.47753433333333,-80.54817216666666,0.0,0.0,319
1185670896,43.47755083333333,-80.54818966666667,0.0,0.0,323
1186575965,43.47760866666667,-80.5482385,0.0,0.0,330
1187374033,43.47766883333333,-80.5482815,0.0,0.0,332
1187673790,43.477692833333336,-80.54829833333334,0.0,0.0,332
1187772561,43.477701,-80.54830416666667,0.0,0.0,333
1188070208,43.47772583333333,-80.5483215,0.0,0.0,332
1188670668,43.47777683333333,-80.54835666666666,0.0,0.0,333
1189071284,43.47781166666667,-80.54838033333333,0.0,0.0,333
1189373403,43.477838166666665,-80.5483985,0.0,0.0,333
1189771350,43.47787433333333,-80.54842266666667,0.0,0.0,333
1189975190,43.4778925,-80.54843483333333,0.0,0.0,333
1190072284,43.47790166666667,-80.548441,0.0,0.0,333
1190374030,43.47792916666667,-80.54845983333334,0.0,0.0,333
1190770452,43.47796666666667,-80.54848533333333,0.0,0.0,333
1191069852,43.477995,-80.54850466666667,0.0,0.0,333
1191374669,43.478023666666665,-80.5485245,0.0,0.0,333
1191974064,43.47808233333333,-80.54856466666666,0.0,0.0,333
1192068862,43.478092333333336,-80.5485715,0.0,0.0,333
1192673836,43.478153,-80.54861283333334,0.0,0.0,333
1192971591,43.478183666666666,-80.54863366666666,0.0,0.0,333
1193370802,43.478224833333336,-80.5486615,0.0,0.0,333
1193669802,43.478255833333336,-80.5486825,0.0,0.0,333
1193770011,43.478266166666664,-80.5486895,0.0,0.0,333
1193971907,43.478286833333335,-80.54870333333334,0.0,0.0,333
1194069366,43.478297166666664,-80.54871033333333,0.0,0.0,333
1194376399,43.478328166666664,-80.548731,0.0,0.0,334
1195070153,43.4784005,-80.548779,0.0,0.0,334
1195374088,43.4784315,-80.5487995,0.0,0.0,334
1195671961,43.47846216666667,-80.54882,0.0,0.0,333
1195969946,43.478493,-80.5488405,0.0,0.0,334
1196370994,43.478534,-80.54886783333333,0.0,0.0,334
1196672640,43.478564666666664,-80.54888866666667,0.0,0.0,333
1196977312,43.47859533333333,-80.54890933333333,0.0,0.0,333
1197371360,43.478636333333334,-80.548937,0.0,0.0,333
1197972129,43.478697333333336,-80.54897916666667,0.0,0.0,333
1198370485,43.47873766666667,-80.54900733333334,0.0,0.0,332
1198572288,43.47875766666667,-80.5490215,0.0,0.0,332
1198671463,43.47876766666667,-80.5490285,0.0,0.0,332
1199669953,43.47886716666667,-80.549099,0.0,0.0,332
1200368586,43.47893716666667,-80.5491475,0.0,0.0,333
1200669601,43.47896716666666,-80.54916816666666,0.0,0.0,333
1200871985,43.478987,-80.54918166666667,0.0,0.0,333
1200972281,43.478997,-80.5491885,0.0,0.0,333
1201297929,43.47902666666667,-80.54920866666667,0.0,0.0,333
1201571161,43.47905633333333,-80.54922866666666,0.0,0.0,334
1201974216,43.47909533333333,-80.54925483333334,0.0,0.0,333
1202170298,43.4791145,-80.54926783333333,0.0,0.0,334
1202870344,43.479180666666664,-80.54931166666667,0.0,0.0,334
1202972792,43.479189833333336,-80.549318,0.0,0.0,333
1203570214,43.47924416666667,-80.5493545,0.0,0.0,333
1203670164,43.479252833333334,-80.5493605,0.0,0.0,333
1203874461,43.479270166666666,-80.54937216666667,0.0,0.0,333
1203971890,43.479278666666666,-80.54937783333334,0.0,0.0,333
1204568405,43.479328,-80.54941133333334,0.0,0.0,333
1205569299,43.479404333333335,-80.54946333333334,0.0,0.0,334
1205970683,43.47943316666667,-80.54948233333333,0.0,0.0,334
1206573287,43.479474333333336,-80.54950766666667,0.0,0.0,336
1206971126,43.47950083333333,-80.54952183333333,0.0,0.0,339
1207477950,43.479532666666664,-80.54953633333334,0.0,0.0,342
1207569584,43.479538833333336,-80.549539,0.0,0.0,342
1207670202,43.479545,-80.5495415,0.0,0.0,343
1207873240,43.4795575,-80.54954583333334,0.0,0.0,345
1207972181,43.479563666666664,-80.549548,0.0,0.0,345
1208301596,43.47958233333333,-80.54955383333333,0.0,0.0,347
1208872184,43.47962033333334,-80.54956333333334,0.0,0.0,351
1209173428,43.47964016666667,-80.5495665,0.0,0.0,353
1209474600,43.479660833333334,-80.54956916666667,0.0,0.0,355
1209570101,43.47966783333333,-80.54956983333334,0.0,0.0,355
1210171705,43.47971166666667,-80.5495715,0.0,0.0,0
1210294587,43.47971916666667,-80.54957116666667,0.0,0.0,1
1210571283,43.47974216666667,-80.54956983333334,0.0,0.0,3
1211295509,43.479797,-80.5495605,0.0,0.0,9
1212170712,43.479871,-80.54953466666667,0.0,0.0,17
1212872419,43.47993,-80.54950333333333,0.0,0.0,23
1212970619,43.47993833333334,-80.54949816666667,0.0,0.0,23
1213571786,43.479988666666664,-80.5494615,0.0,0.0,30
1214294415,43.480045833333335,-80.54940866666666,0.0,0.0,36
1214871825,43.48009366666667,-80.5493555,0.0,0.0,40
1215172404,43.480117166666666,-80.54932666666667,0.0,0.0,42
1215293540,43.480124833333335,-80.5493165,0.0,0.0,43
1215472149,43.480140166666665,-80.54929633333333,0.0,0.0,43
1215872505,43.480169,-80.54925383333334,0.0,0.0,48
1216471365,43.480210666666665,-80.549186,0.0,0.0,51
1216570943,43.480217333333336,-80.549174,0.0,0.0,52
1216778209,43.4802305,-80.54914966666666,0.0,0.0,53
1217172963,43.48025616666666,-80.54909916666666,0.0,0.0,56
1217297271,43.4802625,-80.54908633333334,0.0,0.0,56
1217477938,43.480275,-80.54905966666666,0.0,0.0,57
1217570108,43.480281,-80.54904616666667,0.0,0.0,58
1218172529,43.4803165,-80.54896216666667,0.0,0.0,60
1218296317,43.48032233333333,-80.548948,0.0,0.0,60
1218571677,43.480339666666666,-80.54890466666667,0.0,0.0,61
1219171902,43.480373666666665,-80.54881733333333,0.0,0.0,62
1219295522,43.48037933333333,-80.5488025,0.0,0.0,62
1219474853,43.4803905,-80.54877266666666,0.0,0.0,62
1220172538,43.4804295,-80.5486675,0.0,0.0,63
1220292470,43.480435166666666,-80.54865233333334,0.0,0.0,63
1221296489,43.48049066666667,-80.5484995,0.0,0.0,63
1221570256,43.4805075,-80.5484535,0.0,0.0,63
1222172032,43.480541333333335,-80.54836083333333,0.0,0.0,63
1222292461,43.480546833333335,-80.54834533333333,0.0,0.0,63
1222571106,43.480563833333335,-80.54829883333333,0.0,0.0,63
1222872762,43.48058066666667,-80.5482525,0.0,0.0,63
1223171989,43.4805975,-80.54820583333333,0.0,0.0,63
1223293629,43.480603,-80.54819033333334,0.0,0.0,63
1223870422,43.4806365,-80.54809683333333,0.0,0.0,63
1224173190,43.480653333333336,-80.54805,0.0,0.0,63
1224296530,43.480659,-80.5480345,0.0,0.0,63
1224470733,43.48067,-80.54800316666666,0.0,0.0,64
1224570143,43.48067566666667,-80.54798766666667,0.0,0.0,63
1224871451,43.4806925,-80.54794066666666,0.0,0.0,63
1225569776,43.480731666666664,-80.54783133333333,0.0,0.0,63
1225869227,43.4807485,-80.54778466666667,0.0,0.0,63
1226292418,43.480771,-80.5477225,0.0,0.0,63
1226472546,43.480782166666664,-80.5476915,0.0,0.0,63
1226871329,43.480804666666664,-80.54762966666667,0.0,0.0,63
1227173368,43.48082133333333,-80.54758333333334,0.0,0.0,63
1227295213,43.48082683333333,-80.54756783333333,0.0,0.0,63
1227571305,43.480843166666666,-80.54752166666667,0.0,0.0,64
1227869342,43.48085916666667,-80.54747566666667,0.0,0.0,64
1228171588,43.480875166666664,-80.54742983333334,0.0,0.0,64
1228471318,43.48089083333333,-80.5473845,0.0,0.0,64
1229171206,43.48092666666667,-80.54727966666667,0.0,0.0,64
1229473116,43.48094183333333,-80.5472355,0.0,0.0,65
1229569506,43.480946833333334,-80.54722066666666,0.0,0.0,65
1230289659,43.48098133333333,-80.54711883333333,0.0,0.0,65
1230470131,43.480991,-80.54709016666666,0.0,0.0,65
1231168357,43.481024833333336,-80.54699083333334,0.0,0.0,65
1231291810,43.4810295,-80.54697666666667,0.0,0.0,65
1231568469,43.481043666666665,-80.54693466666667,0.0,0.0,65
1231869435,43.481057666666665,-80.54689316666666,0.0,0.0,65
1232292317,43.48107616666667,-80.54683816666666,0.0,0.0,65
1232470987,43.48108533333333,-80.546811,0.0,0.0,65
1232871705,43.48110366666667,-80.54675716666667,0.0,0.0,65
1233168609,43.48111733333333,-80.54671733333333,0.0,0.0,64
1233293780,43.48112183333333,-80.546704,0.0,0.0,64
1233471387,43.48113083333333,-80.54667766666667,0.0,0.0,64
1233869421,43.481148833333336,-80.54662566666667,0.0,0.0,64
1234289994,43.48116666666667,-80.54657433333334,0.0,0.0,64
1234469680,43.4811755,-80.54654883333333,0.0,0.0,64
1234566455,43.481179833333336,-80.54653616666667,0.0,0.0,64
1234868512,43.481192666666665,-80.54649883333333,0.0,0.0,64
1235167119,43.4812055,-80.54646216666667,0.0,0.0,64
1235292737,43.481209666666665,-80.54645016666667,0.0,0.0,64
1235469206,43.481218,-80.54642616666666,0.0,0.0,64
1236287415,43.48125066666667,-80.54633316666667,0.0,0.0,64
1236867399,43.481274,-80.54626733333333,0.0,0.0,63
1237168284,43.4812855,-80.54623583333333,0.0,0.0,63
1237290340,43.48128916666667,-80.5462255,0.0,0.0,63
1237772102,43.481308,-80.54617683333333,0.0,0.0,61
1238070227,43.48131933333333,-80.54614933333333,0.0,0.0,60
1238169896,43.48132316666667,-80.5461405,0.0,0.0,59
1238292953,43.48132716666667,-80.546132,0.0,0.0,58
1238374917,43.481331,-80.54612333333333,0.0,0.0,58
1238771639,43.481347166666666,-80.54609066666667,0.0,0.0,54
1239169579,43.48136433333333,-80.54606016666666,0.0,0.0,51
1239773179,43.481393,-80.54601766666667,0.0,0.0,45
1240072035,43.48140883333333,-80.54599783333333,0.0,0.0,41
1240473530,43.481431666666666,-80.54597333333334,0.0,0.0,35
1240775359,43.481449833333336,-80.54595683333334,0.0,0.0,32
1241073344,43.48146883333333,-80.545942,0.0,0.0,28
1241172822,43.481475333333336,-80.54593766666666,0.0,0.0,26
1241474295,43.48149516666667,-80.5459255,0.0,0.0,22
1242072283,43.4815365,-80.54590866666666,0.0,0.0,13
1242171625,43.48154366666667,-80.5459065,0.0,0.0,12
1242473669,43.481565333333336,-80.54590133333333,0.0,0.0,8
1243072260,43.4816105,-80.54589683333333,0.0,0.0,1
1243376099,43.481634,-80.54589716666666,0.0,0.0,357
1243473663,43.481641833333335,-80.54589766666666,0.0,0.0,357
1244073528,43.48168966666667,-80.5459045,0.0,0.0,352
1244373683,43.48171416666667,-80.54590966666666,0.0,0.0,351
1244473084,43.48172233333333,-80.5459115,0.0,0.0,350
1244773200,43.4817475,-80.5459175,0.0,0.0,349
1245471620,43.48180833333333,-80.5459335,0.0,0.0,348
1246373517,43.481890666666665,-80.54595683333334,0.0,0.0,348
1246471598,43.48190016666667,-80.5459595,0.0,0.0,348
1246674318,43.481919166666664,-80.545965,0.0,0.0,348
1246881293,43.4819385,-80.5459705,0.0,0.0,348
1247373206,43.48198766666667,-80.545985,0.0,0.0,347
1247673148,43.48201783333333,-80.54599383333333,0.0,0.0,347
1248372141,43.482090166666666,-80.54601483333333,0.0,0.0,348
1248770339,43.48213283333333,-80.54602683333333,0.0,0.0,348
1249070335,43.4821655,-80.54603583333333,0.0,0.0,348
1249371359,43.48219866666667,-80.54604483333334,0.0,0.0,348
1249471072,43.482209833333336,-80.54604766666667,0.0,0.0,349
1249672806,43.482232333333336,-80.54605366666667,0.0,0.0,349
1249770810,43.4822435,-80.54605666666667,0.0,0.0,349
1250071589,43.482277333333336,-80.54606566666666,0.0,0.0,349
1250374090,43.482311333333335,-80.54607483333334,0.0,0.0,348
1250770439,43.48235716666667,-80.54608683333333,0.0,0.0,349
1251072378,43.482391666666665,-80.546096,0.0,0.0,349
1251671736,43.4824615,-80.54611383333334,0.0,0.0,349
1252071430,43.482508333333335,-80.54612566666667,0.0,0.0,349
1252370824,43.482543666666665,-80.5461345,0.0,0.0,349
1252673383,43.482579,-80.54614333333333,0.0,0.0,349
1253070518,43.482626333333336,-80.54615533333333,0.0,0.0,349
1253372938,43.48266183333333,-80.5461645,0.0,0.0,349
1253674425,43.4826975,-80.54617383333333,0.0,0.0,349
1253769601,43.48270933333333,-80.546177,0.0,0.0,348
1254070504,43.48274516666667,-80.5461865,0.0,0.0,348
1254372591,43.482781,-80.546196,0.0,0.0,349
1254672381,43.48281683333333,-80.54620533333333,0.0,0.0,349
1254769698,43.48282866666667,-80.5462085,0.0,0.0,349
1255070505,43.4828645,-80.54621783333333,0.0,0.0,349
1255672880,43.482936,-80.54623666666667,0.0,0.0,348
1255973205,43.482971666666664,-80.54624583333333,0.0,0.0,349
1256070449,43.4829835,-80.54624866666667,0.0,0.0,349
1256373167,43.483019,-80.54625733333333,0.0,0.0,350
1256671743,43.4830545,-80.54626533333334,0.0,0.0,350
1257070309,43.48310166666667,-80.54627566666667,0.0,0.0,351
1257670108,43.4831725,-80.5462885,0.0,0.0,352
1257769687,43.483184333333334,-80.5462905,0.0,0.0,352
