timestamp_us,lat_synth,lon_synth,alt_synth,vehicle_heading_deg,ground_track_deg,roll_deg,pitch_deg,yaw_deg,v_north_mps,v_east_mps,v_down_mps,speed_mps
697379910,43.476581833333334,-80.541939,338.1000061035156,359.80667,359.80667,1.9146404,-1.1135865,-0.19332589,0.0,0.0,0.0,0.0
697503048,43.476581833333334,-80.541939,338.1000061035156,359.8009,359.8009,1.9638894,-1.147074,-0.19910167,0.0,0.0,0.0,0.0
697717285,43.476581833333334,-80.541939,338.1000061035156,359.79797,359.79797,1.9887508,-1.1632216,-0.2020165,0.0,0.0,0.0,0.0
697906407,43.476581833333334,-80.541939,338.1000061035156,359.7916,359.7916,2.053566,-1.1790938,-0.20840254,0.0,0.0,0.0,0.0
698041309,43.476581833333334,-80.541939,338.1000061035156,359.78815,359.78815,2.0857599,-1.1831406,-0.2118485,0.0,0.0,0.0,0.0
698420368,43.476581833333334,-80.541939,338.1000061035156,359.78265,359.78265,2.0987606,-1.2166356,-0.21735923,0.0,0.0,0.0,0.0
698530956,43.476581833333334,-80.541939,338.1000061035156,359.77365,359.77365,2.1522996,-1.2834029,-0.22636008,0.0,0.0,0.0,0.0
698714715,43.476581833333334,-80.541939,338.1000061035156,359.77057,359.77057,2.1825175,-1.2890286,-0.22943032,0.0,0.0,0.0,0.0
698996110,43.476581833333334,-80.541939,338.1000061035156,359.76135,359.76135,2.2729893,-1.3169228,-0.2386425,0.0,0.0,0.0,0.0
699118988,43.476581833333334,-80.541939,338.1000061035156,359.75803,359.75803,2.304524,-1.3185661,-0.24197145,0.0,0.0,0.0,0.0
699241887,43.476581833333334,-80.541939,338.1000061035156,359.75134,359.75134,2.364839,-1.3313704,-0.2486605,0.0,0.0,0.0,0.0
699462061,43.476581833333334,-80.541939,338.1000061035156,359.7429,359.7429,2.4018087,-1.378059,-0.25709808,0.0,0.0,0.0,0.0
699707977,43.476581833333334,-80.541939,338.1000061035156,359.7344,359.7344,2.429175,-1.4252031,-0.2655863,0.0,0.0,0.0,0.0
699892133,43.476581833333334,-80.541939,338.1000061035156,359.7288,359.7288,2.4485502,-1.4605583,-0.2711973,0.0,0.0,0.0,0.0
700051504,43.476581833333334,-80.541939,338.1000061035156,359.72452,359.72452,2.4223373,-1.4579053,-0.27547276,0.0,0.0,0.0,0.0
700235049,43.476581833333334,-80.541939,338.1000061035156,359.71634,359.71634,2.4555314,-1.4624289,-0.2836652,0.0,0.0,0.0,0.0
700369879,43.47658183504687,-80.54193898174213,338.0998694105443,359.71347,282.01013,2.4746683,-1.4506052,-0.2865417,0.0024809095088982967,0.01166161313038249,-0.008196862268755026,0.011922589181635477
700516889,43.47658183952936,-80.54193894095158,338.10061702155804,359.71277,278.6112,2.5032523,-1.4525212,-0.2872342,0.004989897910220002,0.032950603097786,-0.007476110137730266,0.0333262858065858
700773750,43.47658185521963,-80.54193878622999,338.0955982366834,359.71072,277.98837,2.5878277,-1.4627626,-0.28928092,0.012050444970294281,0.085869728281803,0.04696062342032907,0.08671114956666627
700920448,43.47658187045185,-80.54193867423571,338.08853837211893,359.71057,280.61572,2.6053073,-1.4826897,-0.2894204,0.016956515151423133,0.09046896855365731,0.07059864564464982,0.09204432452488896
701448392,43.47658188801521,-80.54193844654047,338.07662196320143,359.71,274.6611,2.6346405,-1.4530872,-0.2900053,0.00930973657325535,0.11418556776487762,0.061853695654460826,0.11456445819210628
701631951,43.47658189401075,-80.54193830803908,338.0727732874224,359.71036,273.4139,2.6177118,-1.4317458,-0.2896554,0.006674233319061481,0.11188141021963241,0.038486757790103764,0.11208030756172531
701754819,43.47658190633558,-80.54193811848992,338.0660756219913,359.70905,275.81995,2.6722894,-1.4383171,-0.29094627,0.013191863338330846,0.12942356179017675,0.06090846863049251,0.13009413362943348
702220710,43.47658192310648,-80.54193797819971,338.06363159067394,359.70993,279.35486,2.6460674,-1.4489112,-0.2900842,0.01866936939184635,0.11332641954647725,0.024440313173310108,0.1148539190481256
702502616,43.476581945544616,-80.54193780835018,338.0610627850694,359.71008,280.5523,2.6442435,-1.4671044,-0.28991622,0.020371259050583537,0.10935641880458832,0.017839504479442804,0.11123764888323781
702932004,43.47658197747682,-80.54193756585879,338.0533239042962,359.71008,280.1529,2.6429372,-1.4650097,-0.28992507,0.023450962826253384,0.13095244771454861,0.06877555285064661,0.13303567649284873
703153263,43.47658201840036,-80.54193727925752,338.04056170854204,359.70923,281.69208,2.698066,-1.4815526,-0.29076087,0.03086270217665595,0.14913394942202407,0.08251649565303533,0.1522939304629564
703337090,43.47658206032737,-80.54193706400233,338.03162926187684,359.70917,286.08093,2.7002087,-1.4933068,-0.29081842,0.03904741730223793,0.13545205999976367,0.06604679685163065,0.14096794442764174
703767067,43.47658212397443,-80.54193664611965,338.0105472380791,359.7075,280.6068,2.7586484,-1.4900173,-0.2925071,0.03655486662363137,0.19520117649070162,0.13256473490841006,0.1985944550515586
703914806,43.47658215864292,-80.54193640032827,337.9937730620191,359.70712,280.99963,2.7820745,-1.5057538,-0.29286265,0.03859296074550362,0.19855025356040473,0.1677417605998418,0.20226621024779445
704135829,43.47658223755028,-80.54193588551735,337.96020016543724,359.70685,282.53125,2.802363,-1.5292469,-0.2931548,0.046299340323819355,0.2083048437378824,0.15251541775709576,0.21338823031996038
704415737,43.47658227809441,-80.54193562158198,337.94485359830634,359.70627,281.95245,2.83119,-1.5221865,-0.2937323,0.04513372236900409,0.21320695643359946,0.15346567130917244,0.2179317764039038
704538238,43.476582332502474,-80.54193528807309,337.92267152754124,359.7054,283.02606,2.877444,-1.543816,-0.29457462,0.05127647227026507,0.2216430527803286,0.1900438540420361,0.22749707570486877
704660297,43.47658238640022,-80.54193495028066,337.89703014107783,359.70523,281.93402,2.8922496,-1.5424635,-0.29476434,0.04733911798293134,0.2239810414197166,0.21546471265337325,0.22892902613443908
704782488,43.476582439512704,-80.54193463956327,337.87390706754155,359.7054,283.01175,2.8868635,-1.5337881,-0.29459295,0.04775441924657268,0.20665380351886345,0.19429425621777818,0.21209969133968687
704904865,43.47658249983445,-80.54193432132244,337.84862525680836,359.7044,285.1571,2.9090145,-1.577677,-0.29560113,0.05687610305221936,0.20996003308545744,0.207465236552497,0.217527254824891
705027531,43.476582550182094,-80.54193403727139,337.826089853232,359.7037,283.7263,2.9356394,-1.5775354,-0.29630008,0.05604699917306208,0.22945641262323202,0.2253540357631267,0.23620226800398875
705210796,43.47658259437578,-80.5419337689113,337.8048255378662,359.7044,282.78616,2.9060535,-1.5631012,-0.29558355,0.04919640415406746,0.21678124384323816,0.21264315365880232,0.2222934858782682
705333126,43.47658264523181,-80.54193348023281,337.77857765779953,359.7035,283.64578,2.9343474,-1.5750296,-0.29651654,0.05661293858547242,0.23319445394968025,0.2624788006662175,0.23996807739399842
705467545,43.47658271352464,-80.54193306513437,337.7395411882914,359.7032,283.08752,2.94133,-1.5873885,-0.2968243,0.0575790760648741,0.24767565714338605,0.2919932982383075,0.25428051663840207
705589971,43.47658277849702,-80.54193270167673,337.7046950788856,359.70294,284.02402,2.967263,-1.5836794,-0.29707187,0.059365385875134645,0.2376769973732633,0.282462629757339,0.24497878300063836
705809537,43.47658287395177,-80.54193219403902,337.6575435072625,359.7032,284.69882,2.960183,-1.5987796,-0.2968067,0.06124282025445039,0.23346328919797926,0.2523650315520804,0.24136236333748934
705931513,43.476582941863334,-80.54193180553615,337.62083461562935,359.70166,283.1846,3.0181358,-1.5971154,-0.29832637,0.06162235288684824,0.2630463845601822,0.3143090957498345,0.2701679381523546
706115524,43.47658303840647,-80.54193123959281,337.56417549157374,359.7026,283.3257,2.996132,-1.6148568,-0.29738215,0.05891314839085431,0.2487216340240229,0.31912226888998446,0.2556036194675318
706237576,43.476583102101664,-80.541930823658,337.52230632326086,359.70166,281.5902,3.0260868,-1.5861741,-0.29834443,0.056454734383792865,0.27526462569025967,0.3442080981714101,0.28099421914114775
706396993,43.47658318207177,-80.54193031005924,337.47079436466765,359.7016,282.23334,3.020391,-1.5953382,-0.29839137,0.056954713638025255,0.2626858018162832,0.33195887483430536,0.26878926667829034
706520611,43.47658324552606,-80.5419298750351,337.4266082847854,359.70016,281.21164,3.074663,-1.5825952,-0.299826,0.056586295572341225,0.2854773565152968,0.36158711257990117,0.2910314930201923
706678519,43.47658332552078,-80.54192931271999,337.3629929007048,359.7003,281.28513,3.073783,-1.5824122,-0.29969916,0.05667326383746404,0.2840059565314501,0.40503212752399637,0.28960532139333134
706800512,43.4765833904086,-80.54192884319576,337.30957934887243,359.69876,280.5977,3.1340692,-1.5818093,-0.30124605,0.05869378490189043,0.3136977562690202,0.44501975218455253,0.3191414148529253
706959511,43.47658347305606,-80.5419282372093,337.23856194071203,359.69986,281.09396,3.1046724,-1.5836191,-0.30015323,0.058992011542322365,0.3008528771421465,0.4418478750796422,0.3065819810597436
707107021,43.47658353389133,-80.5419278912279,337.19609412210275,359.7008,283.62085,3.0767705,-1.5948145,-0.29919565,0.06772182069921598,0.27948372899769724,0.42467818609271796,0.28757155591830535
707389179,43.476583642523416,-80.54192724497251,337.11642416109186,359.70172,283.62793,3.0300927,-1.5997908,-0.29829273,0.06331252313565122,0.26114589497596824,0.3941026845709797,0.2687110977399367
707731426,43.47658373492167,-80.54192665958061,337.0431758196498,359.70328,280.68683,2.98027,-1.5691228,-0.29673353,0.04418920383370715,0.23415970525353783,0.36315640477082317,0.2382927890219942
707866991,43.476583785466204,-80.54192626868172,336.9945434586422,359.70358,279.84372,2.9733186,-1.5395626,-0.29642853,0.04059820017820598,0.23397408393930005,0.3652981927714428,0.23747017878660956
708038315,43.476583855732535,-80.54192574935843,336.9269764528491,359.70267,281.21494,3.0048347,-1.5719639,-0.2973299,0.0486713420468411,0.24547248122920232,0.40258851686949637,0.2502511510012725
708185092,43.476583910065024,-80.54192535089136,336.8743784172094,359.70407,280.29523,2.9524531,-1.5713557,-0.29593652,0.04223087751287952,0.23249186110761252,0.37531030757769074,0.23629623885451334
708405027,43.47658394845804,-80.54192506944511,336.8366678850095,359.70483,280.64658,2.9250755,-1.5738087,-0.29515696,0.04273911044312205,0.2273522516666355,0.3771053219993291,0.231334558376734
708527706,43.4765839854833,-80.54192477384761,336.79965522134785,359.70438,279.79333,2.9496276,-1.571666,-0.29561213,0.04121651924667768,0.23878361974759513,0.3701266366167065,0.24231470966199278
708662441,43.476584033015044,-80.54192433185747,336.74544514912265,359.70297,277.9992,3.0057888,-1.5708114,-0.29701546,0.038512065236960276,0.27405545334153425,0.41222896392828856,0.2767482080792028
708845945,43.476584072096266,-80.54192391392058,336.69377804278923,359.7031,277.22168,3.006626,-1.5474185,-0.29691988,0.03422534469021554,0.2700999107989,0.4144883720625692,0.27225968492000024
708992776,43.47658411219182,-80.54192340006355,336.63134940135035,359.70282,276.12985,3.0110555,-1.5383117,-0.2971671,0.029966618948611516,0.27902920283243837,0.4150263488067483,0.2806337368965416
709115452,43.476584141734,-80.54192296673439,336.5792397167996,359.70157,275.01202,3.055988,-1.5106142,-0.2984385,0.02561132932500713,0.2920325187911837,0.42855258400951457,0.2931534277836727
709336430,43.47658417378282,-80.54192249309712,336.5227219324047,359.70187,275.16208,3.0432081,-1.5263981,-0.2981316,0.024730358261833684,0.27374758236427765,0.4042061981389035,0.2748623827846321
709495171,43.47658420743328,-80.54192192225747,336.45391432747033,359.70078,274.59174,3.0922506,-1.5101646,-0.29922074,0.02406147876912353,0.2995958549158712,0.444960007490884,0.30056052808598926
709617940,43.47658423493703,-80.5419215745128,336.4117312330287,359.70166,276.22034,3.0648937,-1.520823,-0.29832637,0.030617184339393744,0.28090809803077876,0.4218309444160393,0.2825717103960374
709777520,43.476584275907975,-80.54192100530688,336.3422579975389,359.70026,275.98187,3.1124332,-1.5033648,-0.29973269,0.030939741947652727,0.29527075469214187,0.4461273259565346,0.2968873291473625
709985908,43.476584307698296,-80.54192061149965,336.29493824784635,359.69965,276.34778,3.1397974,-1.5091035,-0.30034474,0.035388984320309166,0.31811743084589617,0.47319749692575963,0.3200798025793202
710108453,43.47658434360966,-80.54192022298355,336.24733737018863,359.70016,277.2591,3.1219673,-1.5300016,-0.29984614,0.03997653046999902,0.3138432598190181,0.4760087765769647,0.31637906808486316
710231378,43.47658438074661,-80.54191982565801,336.1982485280981,359.69965,277.3395,3.1464524,-1.5350721,-0.30035055,0.04134085125661038,0.3209595160634949,0.49088842090589874,0.3236109963124461
710366236,43.47658442942735,-80.54191926427423,336.12714074920757,359.69785,276.64844,3.2029438,-1.5321091,-0.30216423,0.03988164736057907,0.34215306498175213,0.528785779971442,0.3444695424454834
710513699,43.476584461838236,-80.54191885156172,336.0769252783017,359.69888,276.17657,3.1732767,-1.5189916,-0.30112395,0.03607980322974839,0.3333891136459196,0.5021547090588208,0.3353357322128217
