frame_idx,filename,session_us,wall_utc_iso
123,cam0_sess000015775918_000123.jpg,15775918,2026-03-08T17:30:22.997581
124,cam0_sess000015880554_000124.jpg,15880554,2026-03-08T17:30:23.102217
125,cam0_sess000015984869_000125.jpg,15984869,2026-03-08T17:30:23.206530
126,cam0_sess000016089283_000126.jpg,16089283,2026-03-08T17:30:23.310946
127,cam0_sess000016193482_000127.jpg,16193482,2026-03-08T17:30:23.415145
128,cam0_sess000016297618_000128.jpg,16297618,2026-03-08T17:30:23.519281
129,cam0_sess000016401806_000129.jpg,16401806,2026-03-08T17:30:23.623468
130,cam0_sess000016506200_000130.jpg,16506200,2026-03-08T17:30:23.727861
131,cam0_sess000016610392_000131.jpg,16610392,2026-03-08T17:30:23.832055
132,cam0_sess000016714547_000132.jpg,16714547,2026-03-08T17:30:23.936210
133,cam0_sess000016818684_000133.jpg,16818684,2026-03-08T17:30:24.040347
134,cam0_sess000016922878_000134.jpg,16922878,2026-03-08T17:30:24.144541
135,cam0_sess000017027096_000135.jpg,17027096,2026-03-08T17:30:24.248760
136,cam0_sess000017131261_000136.jpg,17131261,2026-03-08T17:30:24.352923
137,cam0_sess000017235513_000137.jpg,17235513,2026-03-08T17:30:24.457177
138,cam0_sess000017339670_000138.jpg,17339670,2026-03-08T17:30:24.561333
139,cam0_sess000017443744_000139.jpg,17443744,2026-03-08T17:30:24.665408
140,cam0_sess000017548116_000140.jpg,17548116,2026-03-08T17:30:24.769779
141,cam0_sess000017652128_000141.jpg,17652128,2026-03-08T17:30:24.873792
142,cam0_sess000017756104_000142.jpg,17756104,2026-03-08T17:30:24.977767
143,cam0_sess000017860117_000143.jpg,17860117,2026-03-08T17:30:25.081780
144,cam0_sess000017964162_000144.jpg,17964162,2026-03-08T17:30:25.185824
145,cam0_sess000018068025_000145.jpg,18068025,2026-03-08T17:30:25.289691
146,cam0_sess000018171913_000146.jpg,18171913,2026-03-08T17:30:25.393577
147,cam0_sess000018275776_000147.jpg,18275776,2026-03-08T17:30:25.497438
148,cam0_sess000018379655_000148.jpg,18379655,2026-03-08T17:30:25.601320
149,cam0_sess000018483488_000149.jpg,18483488,2026-03-08T17:30:25.705153
150,cam0_sess000018587602_000150.jpg,18587602,2026-03-08T17:30:25.809266
151,cam0_sess000018691368_000151.jpg,18691368,2026-03-08T17:30:25.913032
152,cam0_sess000018795090_000152.jpg,18795090,2026-03-08T17:30:26.016753
153,cam0_sess000018898798_000153.jpg,18898798,2026-03-08T17:30:26.120462
154,cam0_sess000019002485_000154.jpg,19002485,2026-03-08T17:30:26.224149
155,cam0_sess000019106033_000155.jpg,19106033,2026-03-08T17:30:26.327697
156,cam0_sess000019209617_000156.jpg,19209617,2026-03-08T17:30:26.431280
157,cam0_sess000019313202_000157.jpg,19313202,2026-03-08T17:30:26.534864
158,cam0_sess000019416809_000158.jpg,19416809,2026-03-08T17:30:26.638471
159,cam0_sess000019520845_000159.jpg,19520845,2026-03-08T17:30:26.742506
160,cam0_sess000019624985_000160.jpg,19624985,2026-03-08T17:30:26.846647
161,cam0_sess000019728808_000161.jpg,19728808,2026-03-08T17:30:26.950469
162,cam0_sess000019832654_000162.jpg,19832654,2026-03-08T17:30:27.054317
163,cam0_sess000019937693_000163.jpg,19937693,2026-03-08T17:30:27.159360
164,cam0_sess000020042174_000164.jpg,20042174,2026-03-08T17:30:27.263800
165,cam0_sess000020146175_000165.jpg,20146175,2026-03-08T17:30:27.367837
166,cam0_sess000020250246_000166.jpg,20250246,2026-03-08T17:30:27.471907
167,cam0_sess000020354338_000167.jpg,20354338,2026-03-08T17:30:27.576000
168,cam0_sess000020458222_000168.jpg,20458222,2026-03-08T17:30:27.679884
169,cam0_sess000020561890_000169.jpg,20561890,2026-03-08T17:30:27.783552
170,cam0_sess000020666284_000170.jpg,20666284,2026-03-08T17:30:27.887945
171,cam0_sess000020769968_000171.jpg,20769968,2026-03-08T17:30:27.991630
172,cam0_sess000020873920_000172.jpg,20873920,2026-03-08T17:30:28.095582
173,cam0_sess000020977922_000173.jpg,20977922,2026-03-08T17:30:28.199584
174,cam0_sess000021081836_000174.jpg,21081836,2026-03-08T17:30:28.303498
175,cam0_sess000021185781_000175.jpg,21185781,2026-03-08T17:30:28.407444
176,cam0_sess000021290161_000176.jpg,21290161,2026-03-08T17:30:28.511823
177,cam0_sess000021393987_000177.jpg,21393987,2026-03-08T17:30:28.615650
178,cam0_sess000021498006_000178.jpg,21498006,2026-03-08T17:30:28.719670
179,cam0_sess000021601763_000179.jpg,21601763,2026-03-08T17:30:28.823426
180,cam0_sess000021705894_000180.jpg,21705894,2026-03-08T17:30:28.927554
181,cam0_sess000021809621_000181.jpg,21809621,2026-03-08T17:30:29.031282
182,cam0_sess000021913454_000182.jpg,21913454,2026-03-08T17:30:29.135116
183,cam0_sess000022017421_000183.jpg,22017421,2026-03-08T17:30:29.239082
184,cam0_sess000022121939_000184.jpg,22121939,2026-03-08T17:30:29.343601
185,cam0_sess000022226073_000185.jpg,22226073,2026-03-08T17:30:29.447712
186,cam0_sess000022329822_000186.jpg,22329822,2026-03-08T17:30:29.551484
187,cam0_sess000022433328_000187.jpg,22433328,2026-03-08T17:30:29.654990
188,cam0_sess000022536777_000188.jpg,22536777,2026-03-08T17:30:29.758437
189,cam0_sess000022640304_000189.jpg,22640304,2026-03-08T17:30:29.861966
190,cam0_sess000022744079_000190.jpg,22744079,2026-03-08T17:30:29.965714
191,cam0_sess000022847610_000191.jpg,22847610,2026-03-08T17:30:30.069273
192,cam0_sess000022951127_000192.jpg,22951127,2026-03-08T17:30:30.172789
193,cam0_sess000023054697_000193.jpg,23054697,2026-03-08T17:30:30.276360
194,cam0_sess000023158263_000194.jpg,23158263,2026-03-08T17:30:30.379926
195,cam0_sess000023261808_000195.jpg,23261808,2026-03-08T17:30:30.483472
196,cam0_sess000023365377_000196.jpg,23365377,2026-03-08T17:30:30.587040
197,cam0_sess000023468976_000197.jpg,23468976,2026-03-08T17:30:30.690641
198,cam0_sess000023572535_000198.jpg,23572535,2026-03-08T17:30:30.794197
199,cam0_sess000023676132_000199.jpg,23676132,2026-03-08T17:30:30.897794
200,cam0_sess000023780099_000200.jpg,23780099,2026-03-08T17:30:31.001763
201,cam0_sess000023883669_000201.jpg,23883669,2026-03-08T17:30:31.105334
202,cam0_sess000023987287_000202.jpg,23987287,2026-03-08T17:30:31.208950
203,cam0_sess000024090868_000203.jpg,24090868,2026-03-08T17:30:31.312531
204,cam0_sess000024194499_000204.jpg,24194499,2026-03-08T17:30:31.416163
205,cam0_sess000024298095_000205.jpg,24298095,2026-03-08T17:30:31.519758
206,cam0_sess000024405156_000206.jpg,24405156,2026-03-08T17:30:31.626819
207,cam0_sess000024508822_000207.jpg,24508822,2026-03-08T17:30:31.730485
208,cam0_sess000024612422_000208.jpg,24612422,2026-03-08T17:30:31.834085
209,cam0_sess000024716222_000209.jpg,24716222,2026-03-08T17:30:31.937884
210,cam0_sess000024820453_000210.jpg,24820453,2026-03-08T17:30:32.042116
211,cam0_sess000024924353_000211.jpg,24924353,2026-03-08T17:30:32.146016
212,cam0_sess000025028340_000212.jpg,25028340,2026-03-08T17:30:32.250003
213,cam0_sess000025132325_000213.jpg,25132325,2026-03-08T17:30:32.353988
214,cam0_sess000025236463_000214.jpg,25236463,2026-03-08T17:30:32.458126
215,cam0_sess000025340422_000215.jpg,25340422,2026-03-08T17:30:32.562060
216,cam0_sess000025444296_000216.jpg,25444296,2026-03-08T17:30:32.665958
217,cam0_sess000025548157_000217.jpg,25548157,2026-03-08T17:30:32.769820
218,cam0_sess000025652114_000218.jpg,25652114,2026-03-08T17:30:32.873777
219,cam0_sess000025756209_000219.jpg,25756209,2026-03-08T17:30:32.977871
220,cam0_sess000025860556_000220.jpg,25860556,2026-03-08T17:30:33.082218
221,cam0_sess000025964463_000221.jpg,25964463,2026-03-08T17:30:33.186125
222,cam0_sess000026068766_000222.jpg,26068766,2026-03-08T17:30:33.290329
223,cam0_sess000026172574_000223.jpg,26172574,2026-03-08T17:30:33.394237
224,cam0_sess000026276642_000224.jpg,26276642,2026-03-08T17:30:33.498305
225,cam0_sess000026380568_000225.jpg,26380568,2026-03-08T17:30:33.602228
226,cam0_sess000026484612_000226.jpg,26484612,2026-03-08T17:30:33.706273
227,cam0_sess000026588515_000227.jpg,26588515,2026-03-08T17:30:33.810177
228,cam0_sess000026692702_000228.jpg,26692702,2026-03-08T17:30:33.914364
229,cam0_sess000026796767_000229.jpg,26796767,2026-03-08T17:30:34.018429
230,cam0_sess000026901185_000230.jpg,26901185,2026-03-08T17:30:34.122847
231,cam0_sess000027005294_000231.jpg,27005294,2026-03-08T17:30:34.226954
232,cam0_sess000027109306_000232.jpg,27109306,2026-03-08T17:30:34.330969
233,cam0_sess000027213382_000233.jpg,27213382,2026-03-08T17:30:34.435045
234,cam0_sess000027317380_000234.jpg,27317380,2026-03-08T17:30:34.539044
235,cam0_sess000027421368_000235.jpg,27421368,2026-03-08T17:30:34.643030
236,cam0_sess000027525477_000236.jpg,27525477,2026-03-08T17:30:34.747139
237,cam0_sess000027629481_000237.jpg,27629481,2026-03-08T17:30:34.851143
238,cam0_sess000027733565_000238.jpg,27733565,2026-03-08T17:30:34.955227
239,cam0_sess000027837429_000239.jpg,27837429,2026-03-08T17:30:35.059091
240,cam0_sess000027941614_000240.jpg,27941614,2026-03-08T17:30:35.163259
241,cam0_sess000028045416_000241.jpg,28045416,2026-03-08T17:30:35.267079
242,cam0_sess000028149289_000242.jpg,28149289,2026-03-08T17:30:35.370952
243,cam0_sess000028253763_000243.jpg,28253763,2026-03-08T17:30:35.475426
244,cam0_sess000028357644_000244.jpg,28357644,2026-03-08T17:30:35.579305
245,cam0_sess000028461492_000245.jpg,28461492,2026-03-08T17:30:35.683155
246,cam0_sess000028565285_000246.jpg,28565285,2026-03-08T17:30:35.786948
247,cam0_sess000028669191_000247.jpg,28669191,2026-03-08T17:30:35.890854
248,cam0_sess000028773110_000248.jpg,28773110,2026-03-08T17:30:35.994773
249,cam0_sess000028877234_000249.jpg,28877234,2026-03-08T17:30:36.098896
250,cam0_sess000028981626_000250.jpg,28981626,2026-03-08T17:30:36.203289
251,cam0_sess000029085601_000251.jpg,29085601,2026-03-08T17:30:36.307263
